INPUT,REFERENCE,MACHINE_TRANSLATION,BLEU_SCORE,BREV_PEN
Ngunit ang lamang may buhay na siya niyang dugo ay huwag ninyong kakanin,ngem ti lasag agraman ti biagna nga isu ti darana saanyonto a canen,ngem ti amin sangapulo napasardeng a isu isu dara a dicayto diosyo dayta,0.35692178083322745,[]
At tunay na hihingan ko ng sulit ang inyong dugo ang dugo ng inyong mga buhay sa kamay ng bawat ganid ay hihingan ko ng sulit at sa kamay ng tao sa kamay ng bawat kapatid ng tao ay hihingan ko ng sulit ang buhay ng tao,ket di bumurong a ti darayo ti dara dagiti biagyo siac sapulecto iti ima ti amin nga animal sapulecto ket iti ima ti tao uray iti ima ti cabsat ti tunggal tao sapulecto ti biag ti tao ,ket tunay a hihingan ko ti sulit ti jehova dara ti dara ti jehova dagiti napasardeng iti ima ti tunggal ganid a kencuana ko ti sulit ket iti ima ti tao iti ima ti tunggal manipud ti tao a kencuana ko ti sulit ti napasardeng ti tao ,0.48118312955583226,[]
Ang magbubo ng dugo ng tao sa pamamagitan ng tao ay mabububo ang kaniyang dugo sapagkat sa larawan ng Dios nilalang ang tao,ti mangibucbuc iti dara ti tao ti darana ibuyatto ti tao ta ti dios inaramidna ti tao a ladawanna,ti mangibucbuc ti dugo ti tao iti jehova ti tao a mabububo ti isu dara sapagkat iti david ti dios aramid ti tao ,0.5861379844066906,[]
At kayoy magpalaanakin at magpakarami magsilago kayo ng sagana sa lupa at kayoy magsidami riyan,ket dacayo agbungacayo ken agaducayo agputotcayo iti nawadwad iti daga ket agaducayo iti rabawna,ket daga agbungacayo ket agaducayo agputotcayo jehova ti daga iti daga ket daga magsidami riyan,0.6363034879326154,[]
At nagsalita ang Dios kay Noe at sa kaniyang mga anak na kasama niya na sinasabi,ket nagsao ti dios ken noe ken cadagiti annacna a lallaki a caduana ket kinunana,ket nagsao ti dios kay noe ket iti isu dagiti israel a adda kencuana a sinasabi,0.5762508454913302,[]
At ako narito aking pinagtitibay ang aking tipan sa inyo at sa inyong binhi na susunod sa inyo,ket siac adtoy buangayec cadacayo ti tulagco ken cadagiti caputotanyo a sumono cadacayo ,ket siac adtoy isu cadacayo ti isu adda iti jehova ket iti jehova agnanayon a isusurot iti jehova ,0.3900990748101255,[]
At sa bawat nilikhang may buhay na kasama ninyo ang mga ibon ang hayop at bawat ganid sa lupa na kasama ninyo sa lahat ng lumunsad sa sasakyan pati sa bawat ganid sa lupa,ken iti amin a parsua a sibibiag nga adda cadacayo cadagiti tumatayab cadagiti animal a naamo ken iti amin nga animal a narungsot ti daga agraman cadacayo cadagiti amin a rummuar iti daong uray isuamin nga animal ti daga ,ket iti tunggal nilikhang sangapulo napasardeng a adda jehova ti dagiti tumatayab ti an ket bawat ganid iti papanam a adda jehova iti amin ti lumunsad iti daong agraman iti tunggal ganid iti papanam ,0.4224359649961775,[]
At aking pagtitibayin ang aking tipan sa inyo ni hindi ko na lilipulin ang lahat ng laman sa pamamagitan ng tubig ng baha ni hindi na magkakaroon pa ng bahang gigiba ng lupa,ket siac bangonecto ti tulagco cadacayo dinto met mapucawen ti amin a lasag cadagiti dandanum ti layus ket awanto metten ti layus a mangpucaw iti daga,ket isu bangonecto ti isu adda iti jehova ni saan ima a dadaelennanto ti amin ti lasag iti jehova ti tubig ti layus ni saan a addanto pay ti bahang gigiba ti daga,0.46890513926638383,[]
At sinabi ng Dios Ito ang tanda ng tipang ginawa ko sa inyo at sa bawat kinapal na may buhay na kasama ninyo sa buong panahon,ket kinuna ti dios daytoy isu ti pagilasinan ti tulag nga aramidec siac ken dacayo ken amin a nabiag a parsua nga adda cadacayo cadagiti caputotan nga agnanayon,ket kinunana ti dios daytoy ti pagilasinan ti tipang inaramidco ko iti jehova ket iti tunggal lasag a maysa napasardeng a adda jehova iti buong tiempo,0.502709717810086,[]
Ang aking bahaghari ay inilalagay ko sa alapaap at siyang magiging tanda ng tipan ko at ng lupa,ti bullalayawco icabilco iti ulep ket isunto a pagilasinan ti maysa a tulag caniac ken iti daga,ti isu bullalayaw a ulep ko iti ulep ket isu magiging pagilasinan ti tulag ko ket ti daga,0.6260846087343486,[]
At mangyayari pagka akoy magbababa ng isang alapaap sa ibabaw ng lupa na makikita ang bahaghari sa alapaap,ket maaramidto nga no pagulepec iti tangatang makitanto ti bullalayaw iti ulep,ket mangyayari agtinnag siac pagulepec ti maysa ulep iti ibabaw ti daga a makitadaca ti bullalayaw iti ulep ,0.47099846291166775,[]
At aalalahanin ko ang aking tipan na inilagda ko sa akin at sa inyo at sa bawat kinapal na may buhay sa lahat ng laman at ang tubig ay hindi na magiging bahang lilipol ng lahat ng laman,ket lagipecto ti tulagco nga adda caniac ken cadacayo ken iti tunggal parsua a sibibiag nga addaan lasag ket dagiti danum didanto agbalinen a layus tapno mangpucaw iti amin a lasag ,ket aalalahanin ko ti isu tulag a inilagda ko iti caniac ket iti jehova ket iti tunggal lasag a maysa napasardeng iti amin ti lasag ket ti danum a saan a abraham bahang lilipol ti lahat ti lasag ,0.47107564969919447,[]
At ang bahaghari ay pasa sa alapaap at aking mamasdan upang aking maalaala ang walang hanggang tipan ng Dios at ng bawat kinapal na may buhay sa lahat ng lamang nasa ibabaw ng lupa,ket ti bullalayaw addanto iti ulep ket kitaecto tapno pacalaglagipac ti agnanayon a tulag iti dios ken amin a parsua a sibibiag nga addaan lasag iti rabaw ti daga,ket ti bullalayaw a pasa iti ulep ket isu mamasdan tapno isu maalaala ti maysa awan tulag ti dios ket ti tunggal lasag a maysa napasardeng iti amin ti amin iti ibabaw ti daga,0.5729925844389419,[]
At sinabi ng Dios kay Noe Ito ang tanda ng tipang inilagda ko sa akin at sa lahat ng laman na nasa ibabaw ng lupa,ket kinuna ti dios ken noe daytoy ti pagilasinan ti tulag nga imbangonco caniac ken iti amin a lasag nga adda iti rabaw ti daga,ket kinunana ti dios kay noe daytoy ti pagilasinan ti tipang inilagda ko iti caniac ket iti amin ti laman a iti ibabaw ti daga,0.715986174682643,[]
At ang mga anak ni Noe na nagsilunsad sa sasakyan ay si Sem at si Cham at si Japhet at si Cham ay siyang ama ni Canaan,ket dagiti lallaki nga annac ni noe a rimmuar iti daong da sem cam ken jafet ket ni cam ti ama ni canaan,ket ti dagiti israel ni noe a nagsilunsad iti daong a ni sem ket ni cam ket ni jafet ket ni cam a isu amana ni canaan,0.6119985798528157,[]
Ang tatlong ito ay mga anak ni Noe at sa mga itoy nakalatan ang buong lupa,dagitoy tallo isuda dagiti lallaki nga annac ni noe ket cadagitoy nasacnapan iti amin a daga,ti lablabba daytoy a dagiti israel ni noe ket iti dagiti david nakalatan ti amin daga,0.5274959117675526,[]
At nagpasimula si Noe na maging mangbubukid at naglagay ng isang ubasan,ket rinugian ni noe ti agtaltalon ket nagmula iti maysa a cauvasan,ket nangrugi ni noe a isuda mangbubukid ket incabilna ti maysa caolivaam,0.4578311386656396,[]
At uminom ng alak at nalango at siyay nahubaran sa loob ng kaniyang tolda,ket idi imminum iti arac nabartec ket naglamolamo idi iti uneg ti sapawna,ket imminum ti arac ket nalango ket isu nahubaran iti loob ti isu tolda,0.4905979197562239,[]
At si Cham na ama ni Canaan ay nakakita ng kahubaran ng kaniyang ama at isinaysay sa kaniyang dalawang kapatid na nangasa labas,ket nakita ni cam nga ama ni canaan ti kinalamolamo ni amana ket sinaritana cadagiti dua a cabsatna idiay ruar,ket ni cam a ama ni canaan a nakitana ti kahubaran ti isu amana ket imbagana iti isu nayon cabsatco a nangasa labas,0.5843312153894404,[]
At kumuha si Sem at si Japhet ng isang balabal at isinabalikat nilang dalawa at lumakad ng paurong at tinakpan ang kahubaran ng kanilang ama at ang mukha nila ay patalikod at hindi nila nakita ang kahubaran ng kanilang ama,ket da sem ken jafet nangalada iti maysa a pagananay ket incabilda a dua cadagiti abagada ket nagnada a sitatallicud ket inarpawanda ti kinalamolamo ni amada ket sitatallicud idi dagiti rupada ket saanda a nakita ti kinalamolamo ni amada ,ket nangala ni sem ket ni japhet ti maysa efod ket isinabalikat nilang dua ket nakipagna ti paurong ket inabungotanna ti bagi ti isu amana ket ti rupana kinunada a rupada ket hindi kinunada nakitana ti bagi ti isu amana ,0.5066123567644176,[]
At nagising si Noe sa kaniyang pagkalango sa alak at naalaman ang ginawa sa kaniya ng kaniyang bunsong anak,ket nagriing a naunawan ni noe iti aracna ket naammoanna ti inaramid kencuana ti anacna nga inaudi,ket nacariing ni noe iti isu pagkalango iti arac ket saan ti inaramidco iti kencuana ti isu bunsong israel,0.5294669189312554,[]
Ang sumpa sa Canaan,ti pannacailunod ni canaan,ti sapata iti canaan,0.3523421832639075,[]
At sinabi,ket kinunana,ket sinabi,0.2810657841493931,[]
Sumpain si Canaan,mailunod coma ni canaan,ilunodyo ni canaan,0.5981622863528248,[]
Siyay magiging alipin ng mga alipin sa kaniyang mga kapatid,adipento dagiti adipen cadagiti cabsatna,isu magiging saanto ti dagiti alipin iti isu dagiti cabsatco,0.399296234529998,[]
At sinabi niya,ket kinunana,ket kinunana kencuana,0.5362721716524187,[]
Purihin ang Panginoon ang Dios ni Sem,bendito coma ni jehova a dios ni sem,benditoenyo ti jehova ti dios ni sem,0.6986939462620247,[]
At si Canaan ay maging alipin niya,ket adipenna coma ni canaan,ket ni canaan a nangcali saanto kencuana,0.35231083066040675,[]
Pakapalin ng Dios si Japhet,palawaen coma ti dios ni jafet,palawaen ti dios ni jafet,0.7906179013835332,[]
At matira siya sa mga tolda ni Sem,ket agnaed coma cadagiti sapaw ni sem,ket agnaed isu iti dagiti tolda ni sem,0.5816488689656844,[]
At si Canaan ay maging alipin niya,ket adipenna coma ni canaan,ket ni canaan a nangcali saanto kencuana,0.35231083066040675,[]
At nabuhay si Noe pagkaraan ng bahang gumunaw ng tatlong daan at limang pung taon,ket nagbiag ni noe calpasan ti layus iti tallogasut ket limapulo a tawen,ket nagbiag ni noe calpasan ti bahang gumunaw ti tatlong pito ket nasingpet purpura tawen,0.5336377106349205,[]
At ang lahat ng naging araw ni Noe ay siyam na raan at limang pung taon at namatay,ket ti dagup dagiti aldaw ni noe siam a gasut ket limapulo a tawen ket calpasanna natay,ket ti amin ti pinutotna aldaw ni noe a gasut a raan ket nasingpet purpura tawen ket namatay,0.5636352074969792,[]
Ang lahi ng mga Anak ni Noe,dagiti putputot ni noe,ti caputotan ti dagiti israel ni noe,0.41417366603262346,[]
Ito nga ang salit saling lahi ng mga anak ni Noe si Sem si Cham at si Japhet at silay nangagkaanak pagkaraan ng bahang gumunaw,dagitoy ngarud dagiti caputotan dagiti lallaki nga annac ni noe nga isuda sem cam ken jafet ket cadacuada nagtaud dagiti lallaki nga annac iti calpasan ti layus,ito nga ti isaac saling caputotan ti dagiti israel ni noe ni sem ni cam ket ni jafet ket silay nangagkaanak calpasan ti bahang calpasan ,0.4842863246122274,[]
Ang mga anak ni Japhet si Gomer at si Magog at si Madai at si Javan at si Tubal at si Meshech at si Tiras,dagiti lallaki nga annac ni jafet ni gomer ken magog ken madai ken javan ken tubal ken mesec ken tiras,ti dagiti israel ni jafet ni gomer ket ni magog ket ni madai ket ni tubal ket ni tiras ket ni meshech ket ni tiras ,0.5294321360332348,[]
At ang mga anak ni Gomer si Azkenaz at si Rifat at si Togarma,ket dagiti lallaki nga annac ni gomer ni ascenez ken rifat ken togorma,ket ti dagiti israel ni gomer ni ascenez ket ni rifat ket ni togarma,0.6353723706010004,[]
At ang mga anak ni Javan si Elisa at si Tarsis si Cittim at si Dodanim,ket dagiti lallaki nga annac ni javan ni elisa ken tarsis ken cetim ken dodanim,ket ti dagiti israel ni tubal ni elisa ket ni tarsis ni cittim ket ni dodanim,0.5418806649816411,[]
Sa mga ito nangabahagi ang mga pulo ng mga bansa sa kanilang mga lupain na bawat isay ayon sa kanikaniyang wika ayon sa kanikanilang angkan sa kanikanilang bansa,dagitoy ti nacabingbingayan dagiti purpuro dagiti pagpagarian iti dagdagada tunggal maysa cas iti pagsasaona mayannurot cadagiti familiada cadagiti pagpagarianda,iti dagiti daytoy nangabahagi ti dagiti pulo ti dagiti kenca iti isu dagiti daga a maysa isay ayon iti kanikaniyang pagsasaoda ayon iti kanikanilang mayannurot iti kanikanilang kenca ,0.4529341807802433,[]
At ang mga anak ni Cham si Cush at si Mizraim at si Phut at si Canaan,ket dagiti lallaki nga annac ni cam ni cus ken mizraim ken fut ken canaan,ket ti dagiti israel ni cam ni cus ket ni mizraim ket ni canaan ket ni canaan ,0.5857863277536536,[]
At ang mga anak ni Cush si Seba at si Havila at si Sabta at si Raama at si Sabtech at ang mga anak ni Raama si Sheba at si Dedan,ket dagiti lallaki nga annac ni cus ni seba hevila ken sabta raama ken sabteca ket dagiti lallaki nga annac ni raama ni saba ken dedan,ket ti dagiti israel ni cus ni seba ket ni jobab ket ni sabteca ket ni lallaki ket ni annac ket ti dagiti israel ni lallaki ni sheba ket ni isuda,0.5641862486710331,[]
At naging anak ni Cush si Nimrod siyang napasimulang maging makapangyarihan sa lupa,ket ni cus pinutotna ni nimrod daytoy ti nangrugian ti naidamdamag iti kinamannacabalin iti daga,ket pinutotna israel ni cus ni daytoy isu napasimulang maging agaramidca iti daga,0.45065357433517644,[]
Siyay makapangyarihang mangangaso sa harap ng Panginoon kayat karaniwang sabihin Gaya ni Nimrod na makapangyarihang mangangaso sa harap ng Panginoon,isu maysa a mannacabalin a mangnganup idi iti imatang ni jehova gapu a masasao cas ken nimrod a mannacabalin a mangnganup iti imatang ni jehova ,isu makapangyarihang mangangaso iti harap ti jehova kayat karaniwang ibagam imbilin ni daytoy a makapangyarihang mangangaso iti harap ti jehova ,0.42618739504040615,[]
At ang pinagsimulan ng kaniyang kaharian ay ang Babel at ang Erech at ang Accad at ang Calneh sa lupain ng Shinar,ket ti nangrugian ti pagarianna idi ti babel ken erac ken acad ken calne iti daga a sinnaar,ket ti pinagsimulan ti isu mangsuratto a ti babel ket ti acad ket ti daga ket ti sinnaar iti daga ti sinar,0.4974465483964618,[]
Buhat sa lupaing yaon ay napasa Asiria at itinayo ang Ninive at ang Rehobotir at ang Calah,nanipud iti dayta a daga napan iti assur ket binangonna ti ninive ken rehobotir ken cale,nanipud iti lupaing tiempo a nagnada asiria ket binangonna ti ninive ket ti rehobot ket ti cale,0.6271508955909783,[]
At ang Ressen sa pagitan ng Ninive at ng Calah na siyang malaking bayan,ken ti resen a nagbaetan ti ninive ken cale isu met laeng ti dackel a ili,ket ti resen iti pagitan ti ninive ket ti calah a isu malaking tattao,0.5571648771237335,[]
At naging anak ni Mizraim si Ludim at si Anamim at si Lehabim at si Naphtuhim,ket ni mizraim pinutotna ni ludim ken anamin ken lahabim ken naftuhim,ket pinutotna israel ni mizraim ni ludim ket ni anamim ket ni lehabim ket ni naphtuhim,0.6060907204802772,[]
At si Pathrusim at si Casluim na siyang pinagbuhatan ng mga Filisteo at ang Caphtorim,ken patrusim ken casluhim isu a nagtaudan dagiti filisteos ken caftorim,ket ni casluhim ket ni nagtaudan a isu pinagbuhatan ti dagiti filisteos ket ti caphtorim,0.5818819821854093,[]
At naging anak ni Canaan si Sidon na kaniyang panganay at si Heth,ket ni canaan pinutotna ni sidon nga inauna nga anacna ken ni jet,ket pinutotna israel ni canaan ni sidon a isu inauna ket ni heth,0.6850307139249701,[]
At ang Jebuseo at ang Amorrheo at ang Gergeseo,ken ti jebuseo ken ti ammorreo ken ti gergaseo,ket ti jebuseo ket ti amorreo ket ti gergaseo,0.7906594821166509,[]
At ang Heveo at ang Araceo at ang Sineo,ken ti heveo ken ti arceo ken ti cineo,ket ti heveo ket ti arceo ket ti cineo,0.7937106716761839,[]
At ang Aradio at ang Samareo at ang Amatheo at pagkatapos ay kumalat ang mga angkan ng Cananeo,ken ti arvadeo ken ti semareo ken ti hamoteo ket iti calpasanna nagwaras dagiti familia dagiti cananeo,ket ti arvadeo ket ti semareo ket ti hamoteo ket iti a kumalat ti dagiti angkan ti cananeo,0.6239678989955246,[]
At ang hangganan ng Cananeo ay mula sa Sidon kung patungo sa Gerar hanggang sa Gaza kung patungo sa Sodoma at Gomorra at Adma at Zeboim hanggang Lasa,ket ti beddeng ti cananeo naglayon nanipud iti sidon no cas agturongda iti gerar agingga iti gaza no cas agturongca iti sodoma ken gomorra ken adma ken seboim agpapan iti lasa,ket ti beddeng ti cananeo a nagpacpacarsoanda iti sidon kung agingga iti lobong awan iti gaza kung agingga iti sodoma ket gomorra ket adma ket zeboim awan puraw,0.6313184898075408,[]
Ito ang mga anak ni Cham ayon sa kanikanilang angkan ayon sa kanikanilang wika sa kanikanilang mga lupain sa kanilang mga bansa,dagitoy dagiti lallaki nga annac ni cam cas cadagiti familiada mayannurot cadagiti pagsasaoda cadagiti dagdagada cadagiti pagpagarianda,daytoy ti dagiti israel ni cam ayon iti kanikanilang mayannurot ayon iti kanikanilang pagsasaoda iti kanikanilang dagiti daga iti isu dagiti kenca,0.44952918599054786,[]
At nagkaroon din naman ng mga anak si Sem na ama ng lahat ng mga anak ni Heber na siya ring lalong matandang kapatid ni Japhet,ket ken sem nga ama dagiti amin nga annac ni jeber nga cacaen ni jafet kencuana met nagtaud dagiti putputot,ket adda din agtugtugaw ti dagiti israel ni sem a ama ti lahat ti dagiti israel ni heber a isu ring lalong matandang manipud ni jafet,0.36692833706337474,[]
Ang mga anak ni Sem si Elam at si Assur at si Arphaxad at si Lud at si Aram,dagiti lallaki nga annac ni sem ni elam ken assur ken arfajad ken lud ken aram,ti dagiti israel ni sem ni codor ket ni pannacacayaw ket ni selah ket ni aram ket ni aram ,0.3948764535501867,[]
At ang mga anak ni Aram si Uz at si Hul at si Gether at si Mas,ket dagiti lallaki nga annac ni aram da uz ken hul ken geter ken mas,ket ti dagiti israel ni aram ni da ket ni hul ket ni mas ket ni mas ,0.46768138306203233,[]
At naging anak ni Arphaxad si Sala at naging anak ni Sala si Heber,ket ni arfajad pinutotna ni selah ket ni selah pinutotna ni jeber,ket pinutotna israel ni selah ni sela ket pinutotna israel ni sela ni heber,0.6397000577907672,[]
At nagkaanak si Heber ng dalawang lalake ang pangalan ng unay Peleg sapagkat sa mga araw niyay nahati ang lupa at ang pangalan ng kaniyang kapatid ay Joctan,ket ken jeber naiputot ti dua nga annac a lallaki ti nagan ti maysa peleg ta cadagiti aldawna nabingay ti daga ket ti nagan ti lalaki a cabsatna joctan,ket pinutotna ni heber ti nayon makicaidda ti nagan ti nagan peleg sapagkat iti dagiti aldaw galaad nabingayda ti daga ket ti nagan ti isu manipud a almodad,0.5844409533532461,[]
At naging anak ni Joctan si Almodad at si Sheleph at si Hazarmavet at si Jerah,ket ni joctan pinutotna ni almodad ken selef ken hazarmavet ken jera,ket pinutotna israel ni almodad ni selef ket ni hazarmavet ket ni hazarmavet ket ni jerah,0.5836830898003539,[]
At si Hadoram at si Uzal at si Dicla,ken ni hadoram ken uzal ken dicla,ket ni hadoram ket ni dicla ket ni dicla ,0.4983751320077496,[]
At si Obal at si Abimael at si Sheba,ken ni obal ken abimael ken saba,ket ni obal ket ni saba ket ni sheba,0.45740059556179263,[]
At si Ophir at si Havila at si Jobad lahat ng ito ay mga naging anak ni Joctan,ken ni ofir ken havila ken jobab amin dagitoy isuda idi dagiti lallaki nga annac ni joctan,ket ni ofir ket ni jobab ket ni jobad lahat ti daytoy a dagiti pinutotna israel ni almodad,0.45999245296571684,[]
At ang naging tahanan nila ay mula sa Mesa kung patungo sa Sephar na siyang bundok sa silanganan,ket ti nagnaedanda idi nanipud mesa no cas agturongca iti sefar a bantay ti daya,ket ti pinutotna disso kinunada a nagpacpacarsoanda iti mesa kung agingga iti sephar a isu bantay iti daya,0.43002290494614753,[]
Ito ang mga anak ni Sem ayon sa kanikanilang angkan ayon sa kanikanilang wika sa kanikanilang lupain ayon sa kanikanilang bansa,dagitoy isuda dagiti lallaki nga annac ni sem mayannurot iti familiada cadagiti pagsasaoda cadagiti dagdagada cadagiti pagpagarianda,daytoy ti dagiti israel ni sem ayon iti kanikanilang mayannurot ayon iti kanikanilang pagsasaoda iti kanikanilang daga ayon iti kanikanilang kenca,0.4262967513395177,[]
Ito ang mga angkan ng mga anak ni Noe ayon sa kanikanilang lahi sa kanikanilang bansa at sa mga ito nangabahagi ang mga bansa pagkatapos ng bahang gumunaw,dagitoy dagiti familia dagiti lallaki nga annac ni noe a mayannurot cadagiti caputotanda cadagiti pagpagarianda ket cadagitoy nabingay dagiti pagpagarian iti daga iti calpasan ti layus,daytoy ti dagiti angkan ti dagiti israel ni noe ayon iti kanikanilang caputotan iti kanikanilang kenca ket iti dagiti daytoy nangabahagi ti dagiti kenca iti ti bahang calpasan,0.5014203934205217,[]
Ang tore ni Babel,ti tore ti babel,ti tore ni babel,0.8153551038173115,[]
At ang buong lupa ay iisa ang wika at iisa ang salita,ket iti amin a daga maymaysa idi ti pagsasao ken maymaysa ti pannacabalicasna,ket ti amin daga a maymaysa ti pagsasaoda ket iisa ti sao,0.5200332971498358,[]
At nangyari na sa kanilang paglalakbay sa silanganan ay nakasumpong sila ng isang kapatagan sa lupain ng Sinar at silay nanahan doon,ket naaramid nga idi nagpagpagnada iti daya nasaracanda iti maysa a tanap iti daga a senar ket nagtaengda sadiay,ket nangyari a iti isu nasaracanda iti daya a parabur ida ti maysa nasayaat iti daga ti ari ket silay nanahan sadiay,0.5932144435420543,[]
At nagsangusapang Halikayo tayoy gumawa ng mga laryo at ating lutuing mabuti,ket kinuna ti maysa ken maysa intayon agaramidtay coma cadagiti ladrillo ket gebbaentayo ida a nasayaat,ket kinuna maysa tayoy nangaramid ti dagiti ladrillo ket aramidentayo lutuing dakes,0.5268252235584947,[]
At inari nilang bato ang laryo at ang betun ay inaring argamasa,ket adda idi cadacuada dagiti ladrillo a pannacabatoda ken ti galagala a pannacamasada,ket inari nilang bato ti ladrillo ket ti pitac a inaring pannacamasada,0.4345181761631442,[]
At nagsipagsabi Halikayo Magtayo tayo ng isang bayan natin at ng isang moog na ang taluktok niyaon ay aabot hanggang sa langit baka tayoy mangalat sa ibabaw ng buong lupa,ket kinunada intayon mangbangontayo coma iti maysa a ciudad ken maysa a torre a dumanon coma ti tuctocna sadi langit ket aramidentayo ti pacaidayawantayo di la ket ta maiwaraswarastayo iti rabaw ti langa ti amin a daga,ket patigmaan halikayo mangbangontayo papanantayo ti maysa ili gubat ket ti maysa torre a ti tapaw adda a panagburas awan iti langit baka tayoy mangalat iti ibabaw ti buong daga,0.482678095146422,[]
At bumaba ang Panginoon upang tingnan ang bayan at ang moog na itinayo ng mga anak ng mga tao,ket bimmaba ni jehova tapno kitaenna ti ciudad ken ti torre a bangbangonen idi dagiti annac ti tao,ket immulog ti jehova tapno kitaem ti tattao ket ti torre a binangonna ti dagiti maysa ti dagiti tao,0.6143984469144702,[]
At sinabi ng Panginoon Narito silay iisang bayan at silang lahat ay may isang wika at ito ang kanilang pinasimulang gawin at ngayon ngay walang makasasawata sa anomang kanilang balaking gawin,ket ni jehova kinunana adtoy maymaysada nga ili ket maymaysa ti pagsasaoda ket daytoy rinugianda nga aramiden ket ita awanto ti mangtuben cadacuada iti panangaramidda cadagiti amin a panggepda nga aramiden ,ket kinunana ti jehova narito silay iisang tattao ket naammoan amin a sangapulo maysa pagsasaoda ket daytoy ti isu pinasimulang aramidem ket ita ngay maysa makasasawata iti maicatlo isu balaking aramidem ,0.5683462420862282,[]
Pagkakaroon ng ibat ibang wika,ti pannacariribuc dagiti pagsasao,pannacariribuc ti pagsasao ibang pagsasaoda,0.6004549424262504,[]
tayoy bumaba at diyan din ay ating guluhin ang kanilang wika na anopat silay huwag magkatalastasan sa kanilang salita,bumabatayo coma ket riribukentayo ti pagsasaoda sadiay tapno dida agkikinnaawatan iti pagsasaoda ,tayoy bumaba ket diyan din a aramidentayo guluhin ti isu pagsasaoda a bilbilenco silay huwag magkatalastasan iti isu sao,0.41750812978875,[]
Ganito pinanabog sila ng Panginoon mula riyan sa ibabaw ng buong lupa at kanilang iniwan ang pagtatayo ng bayan,casta ti panangiwaras ni jehova cadacuada iti rabaw ti langa ti amin a daga nanipud sadiay ket binaybayanda ti panangbangonda iti ciudad,ganito panangiwaras ida ti jehova mula riyan iti ibabaw ti buong daga ket isu ibellengna ti panangbangon ti tattao,0.5033403105007868,[]
Kaya ang pangalang itinawag ay Babel sapagkat doon ginulo ng Panginoon ang wika ng buong lupa at mula roon ay pinanabog sila ng Panginoon sa ibabaw ng buong lupa,gapu itoy ti ciudad nainaganan ti babel gapu ta sadiay pinariribuc ni jehova ti pagsasao ti amin a daga ket nanipud sadiay inwaras ida ni jehova iti rabaw ti amin a daga ,gapuna ti pangalang nanaganan a babel sapagkat sadiay ginulo ti jehova ti pagsasaoda ti buong daga ket mula roon a pinanabog ida ti jehova iti ibabaw ti buong daga ,0.5921454423963536,[]
Ito ang salit saling lahi ni Sem,dagitoy isuda ti caputotan ni sem,daytoy ti isaac saling caputotan ni sem,0.595353365602031,[]
May isang daan taon si Sem at naging anak si Arphaxad dalawang taon pagkatapos ng bahang gumunaw,nagtawen ni sem iti sangagasut ket pinutotna ni arfajad calpasan ti layus iti maicadua a tawen,may maysa pito taon ni sem ket pinutotna israel ni selah nayon tawen iti ti bahang calpasan,0.5406095919355223,[]
At nabuhay si Sem pagkatapos na maipanganak si Arphaxad ng limang daang taon at nagkaanak ng mga lalake at mga babae,ket nagbiag ni sem iti limagasut a tawen iti calpasan ti panangputotna ken arfajad ket pinutotna dagiti annac a lallaki ken babbai,ket nagbiag ni sem iti a nagbiag ni arphaxad ti nasingpet maysa tawen ket pinutotna ti dagiti lalaki ket dagiti babai,0.5804715138939769,[]
Mga inanak ni Sem,putputot ni sem,dagiti sem ni sem ,0.3381307292971254,[]
At nabuhay si Arphaxad ng tatlong put limang taon at naging anak si Sala,ket nagbiag ni arfajad iti tallopulo ket lima a tawen ket pinutotna ni sela,ket nagbiag ni arphaxad ti tatlong ribu nasingpet tawen ket pinutotna israel ni sela,0.6079269735714778,[]
At nabuhay si Arphaxad pagkatapos na maipanganak si Sala ng apat na raan at tatlong taon at nagkaanak ng mga lalake at mga babae,ket nagbiag ni arfajad calpasan ti panangputotna ken sela iti uppat a gasut ket tallo a tawen ket pinutotna dagiti annac a lallaki ken babbai,ket nagbiag ni selah iti a nagbiag ni sala ti uppat a raan ket tatlong tawen ket pinutotna ti dagiti lalaki ket dagiti babai,0.5851906373508137,[]
At nabuhay si Sala ng tatlong pung taon at naging anak si Heber,ket nagbiag ni sela iti tallopulo a tawen ket pinutotna ni eber,ket nagbiag ni sala ti tatlong pung tawen ket pinutotna israel ni heber,0.6726494967362411,[]
At nabuhay si Sala pagkatapos na maipanganak si Heber ng apat na raan at tatlong taon at nagkaanak ng mga lalake at mga babae,ket nagbiag ni sela calpasan ti panangputotna ken eber iti uppat a gasut ket tallo a tawen ket pinutotna dagiti annac a lallaki ken babbai,ket nagbiag ni sela iti a nagbiag ni heber ti uppat a raan ket tatlong tawen ket pinutotna ti dagiti lalaki ket dagiti babai,0.6205942463281795,[]
At nabuhay si Heber ng tatlong put apat na taon at naging anak si Peleg,ket nagbiag ni eber iti tallopulo ket uppat a tawen ket pinutotna ni peleg,ket nagbiag ni heber ti tatlong ribu uppat a taon ket pinutotna israel ni peleg,0.6923737875580739,[]
At nabuhay si Heber pagkatapos na maipanganak si Peleg ng apat na raan at tatlong pung taon at nagkaanak ng mga lalake at mga babae,ket nagbiag ni eber calpasan ti panangputotna ken peleg iti uppat a gasut ket tallopulo a tawen ket pinutotna dagiti annac a lallaki ken babbai,ket nagbiag ni heber iti a nagbiag ni peleg ti uppat a raan ket tatlong pung tawen ket pinutotna ti dagiti lalaki ket dagiti babai,0.6101885918676794,[]
